Target,Model,Family,Input_Block,Benchmark_Source,Primary_Metric,Mean_Primary,Std_Primary,Method_Group
TENSILE,Graph_SAGE_Fusion_weighted_sum_chem_balanced_deep,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6351481465771907,0.0416007698432573,GraphDescriptor_Fusion
TENSILE,Graph_GCN_Fusion_weighted_sum_chem_balanced_deep,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6350198079625562,0.0338395012070791,GraphDescriptor_Fusion
TENSILE,Graph_GCN_Fusion_weighted_sum_chem_balanced_balanced,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6349493801186791,0.0368328301263782,GraphDescriptor_Fusion
TENSILE,Graph_GCN_Fusion_concat_chem_balanced_deep,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6346112025631886,0.0373154119158492,GraphDescriptor_Fusion
TENSILE,Graph_GIN_Fusion_concat_chem_balanced_deep,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6343250025179861,0.0356784043238235,GraphDescriptor_Fusion
TENSILE,Graph_GIN_Fusion_gated_chem_balanced_balanced,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6340588409603033,0.0393147604999772,GraphDescriptor_Fusion
TENSILE,Graph_GIN_Fusion_weighted_sum_chem_balanced_balanced,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.633980003052619,0.0435803285784201,GraphDescriptor_Fusion
TENSILE,Graph_SAGE_Fusion_gated_chem_balanced_deep,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.633933938679698,0.0375308770095348,GraphDescriptor_Fusion
TENSILE,Graph_GINE_Fusion_attention_chem_balanced_wide,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6338816196579516,0.0391904617861084,GraphDescriptor_Fusion
TENSILE,Graph_GCN_Fusion_attention_chem_balanced_balanced,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6336784782027691,0.0395413438366997,GraphDescriptor_Fusion
TENSILE,Graph_GCN_Fusion_gated_chem_balanced_wide,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6330136783472791,0.039945185661073,GraphDescriptor_Fusion
TENSILE,Graph_GAT_Fusion_attention_chem_balanced_balanced,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6330135138754182,0.0420514843659354,GraphDescriptor_Fusion
TENSILE,Graph_GINE_Fusion_gated_chem_balanced_balanced,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6330043849946753,0.0422698492899925,GraphDescriptor_Fusion
TENSILE,Graph_GIN_Fusion_attention_chem_balanced_deep,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6329609611223976,0.0332438443226905,GraphDescriptor_Fusion
TENSILE,Graph_GINE_Fusion_attention_chem_balanced_deep,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6328773231814757,0.0475273500890402,GraphDescriptor_Fusion
TENSILE,Graph_SAGE_Fusion_film_chem_balanced_balanced,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6328014827276256,0.0361102918188039,GraphDescriptor_Fusion
TENSILE,Graph_SAGE_Fusion_weighted_sum_chem_balanced_wide,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6327609771495399,0.0336209587399692,GraphDescriptor_Fusion
TENSILE,Graph_SAGE_Fusion_weighted_sum_chem_balanced_balanced,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6327559807829902,0.0463945369018761,GraphDescriptor_Fusion
TENSILE,Graph_GINE_Fusion_film_chem_balanced_wide,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6326918356705941,0.0419050500405131,GraphDescriptor_Fusion
TENSILE,Graph_GCN_Fusion_attention_chem_balanced_wide,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.632659330097531,0.0356219519890278,GraphDescriptor_Fusion
TENSILE,Graph_GIN_Fusion_film_chem_balanced_deep,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6322920230788185,0.0371458778531169,GraphDescriptor_Fusion
TENSILE,Graph_GINE_Fusion_weighted_sum_chem_balanced_wide,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6321968837208827,0.0453352142785346,GraphDescriptor_Fusion
TENSILE,Graph_GCN_Fusion_film_chem_balanced_balanced,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6320819899149651,0.0370676590580045,GraphDescriptor_Fusion
TENSILE,Graph_GIN_Fusion_weighted_sum_chem_balanced_wide,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6318736722902717,0.033445844318517,GraphDescriptor_Fusion
TENSILE,Graph_GIN_Fusion_concat_chem_balanced_wide,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6317413852685709,0.0474695776364504,GraphDescriptor_Fusion
TENSILE,Graph_GINE_Fusion_concat_chem_balanced_deep,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.631648295764305,0.0367113714511183,GraphDescriptor_Fusion
TENSILE,Graph_GIN_Fusion_gated_chem_balanced_deep,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6315948151590213,0.0429101528908727,GraphDescriptor_Fusion
TENSILE,Graph_GINE_Fusion_concat_chem_balanced_wide,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6315674121872239,0.0362698533951861,GraphDescriptor_Fusion
TENSILE,Graph_SAGE_Fusion_concat_chem_balanced_balanced,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6315376811483514,0.0398361558801634,GraphDescriptor_Fusion
TENSILE,Graph_GINE_Fusion_film_chem_balanced_balanced,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6313327471143616,0.0413081133985197,GraphDescriptor_Fusion
TENSILE,Graph_GAT_Fusion_gated_chem_balanced_balanced,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6312934124695888,0.0380472331831214,GraphDescriptor_Fusion
TENSILE,Graph_GAT_Fusion_concat_chem_balanced_wide,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6310956085109185,0.0329630317318503,GraphDescriptor_Fusion
TENSILE,Graph_SAGE_Fusion_attention_chem_balanced_deep,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.631066001428028,0.040433887143573,GraphDescriptor_Fusion
TENSILE,Graph_SAGE_Fusion_attention_chem_balanced_balanced,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6309855887542714,0.035783910085018,GraphDescriptor_Fusion
TENSILE,Graph_GCN_Fusion_attention_chem_balanced_deep,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6307893736350851,0.0324576776328816,GraphDescriptor_Fusion
TENSILE,Graph_GAT_Fusion_concat_chem_balanced_balanced,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6304147359172758,0.0369421960602389,GraphDescriptor_Fusion
TENSILE,Graph_GIN_Fusion_weighted_sum_chem_balanced_deep,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6303548359025657,0.0387411265361318,GraphDescriptor_Fusion
TENSILE,Graph_SAGE_Fusion_concat_chem_balanced_deep,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6302720425234096,0.0418420318407383,GraphDescriptor_Fusion
TENSILE,Graph_GIN_Fusion_attention_chem_balanced_balanced,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6301148462082439,0.0353753631401567,GraphDescriptor_Fusion
TENSILE,Graph_GINE_Fusion_film_chem_balanced_deep,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6298197052732689,0.0425906790895487,GraphDescriptor_Fusion
TENSILE,Graph_GAT_Fusion_concat_chem_balanced_deep,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6296987037813282,0.0422905174475144,GraphDescriptor_Fusion
TENSILE,Graph_SAGE_Fusion_attention_chem_balanced_wide,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6293655325375573,0.0382765196498017,GraphDescriptor_Fusion
TENSILE,Graph_SAGE_Fusion_film_chem_balanced_deep,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.629207500127724,0.0379292731440863,GraphDescriptor_Fusion
TENSILE,Graph_GIN_Fusion_film_chem_balanced_wide,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6292038754765722,0.0316844143247239,GraphDescriptor_Fusion
TENSILE,Graph_SAGE_Fusion_gated_chem_balanced_balanced,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6291665232974171,0.0432981456571021,GraphDescriptor_Fusion
TENSILE,Graph_GINE_Fusion_gated_chem_balanced_deep,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6289779819922158,0.038652315413708,GraphDescriptor_Fusion
TENSILE,Graph_GAT_Fusion_film_chem_balanced_wide,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6287736373154416,0.0333061475919867,GraphDescriptor_Fusion
TENSILE,Graph_GIN_Fusion_film_chem_balanced_balanced,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6284091764037454,0.0407710332603579,GraphDescriptor_Fusion
TENSILE,Graph_GINE_Fusion_attention_chem_balanced_balanced,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6281800586221549,0.0395779033072844,GraphDescriptor_Fusion
TENSILE,Graph_GINE_Fusion_weighted_sum_chem_balanced_deep,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6280165293290059,0.0351688744823062,GraphDescriptor_Fusion
TENSILE,Graph_GAT_Fusion_attention_chem_balanced_wide,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6279512506954682,0.0317203156710253,GraphDescriptor_Fusion
TENSILE,Graph_GIN_Fusion_film,advanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6278999271860826,0.0462080979959948,GraphDescriptor_Fusion
TENSILE,Graph_GAT_Fusion_film_chem_balanced_balanced,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6276262261128478,0.0454348796027372,GraphDescriptor_Fusion
TENSILE,Graph_GINE_Fusion_concat_chem_balanced_balanced,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6275409126066795,0.039647861141994,GraphDescriptor_Fusion
TENSILE,Graph_GCN_Fusion_concat_chem_balanced_balanced,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6273116207773827,0.0437344561308004,GraphDescriptor_Fusion
TENSILE,Graph_GINE_Fusion_weighted_sum_chem_balanced_balanced,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6272078817488632,0.0373072162794358,GraphDescriptor_Fusion
TENSILE,Graph_GAT_Fusion_gated_chem_balanced_wide,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6267867701139902,0.0385144285167405,GraphDescriptor_Fusion
TENSILE,Graph_GAT_Fusion_weighted_sum_chem_balanced_deep,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6265139618740745,0.0413819159196799,GraphDescriptor_Fusion
TENSILE,Graph_GCN_Fusion_film_chem_balanced_deep,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.626234473829494,0.0457562342136487,GraphDescriptor_Fusion
TENSILE,Graph_GAT_Fusion_weighted_sum_chem_balanced_wide,chem_aware_balanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6254975157839996,0.0361581665686994,GraphDescriptor_Fusion
TENSILE,Graph_GCN_Fusion_attention,advanced_gnn_fusion,GraphAndProcess,from_scratch_gnn_fusion,R2,0.6253429353906494,0.032822431592526,GraphDescriptor_Fusion
